nombre,actividad_tipo,municipio_codigo,municipio_nombre,longitud,latitud,year
Joyerias Te Quiero,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.299963,28.44432499,2016-01-01
Joyerias Te Quiero,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.299977,28.44428099,2018-01-01
Joyerias Te Quiero,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.299977,28.44428099,2017-01-01
Joyerias Te Quiero,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.299977,28.44428099,2016-01-01
Joyerias Te Quiero,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25109663,28.46745959,2022-01-01
Joyerias Te Quiero,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25109663,28.46745959,2021-01-01
Joyerias Te Quiero,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25109663,28.46745959,2020-01-01
Joyerias Te Quiero,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25109663,28.46745959,2019-01-01
Joyerias Te Quiero,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25109663,28.46745959,2018-01-01
Joyerias Te Quiero,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25109663,28.46745959,2017-01-01
Joyerias Te Quiero,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25109663,28.46745959,2016-01-01
Joyerias Te Quiero,joyeria relojeria,38040,Santiago del Teide,-16.84080907,28.23952148,2016-01-01
Joyerias La Perla,joyeria relojeria,38017,Granadilla de Abona,-16.556121,28.07386299,2016-01-01
Joyerias La Perla,joyeria relojeria,38020,Güimar,-16.40994244,28.31627393,2016-01-01
Joyerias La Perla,joyeria relojeria,38023,La Laguna,-16.298572,28.44769699,2016-01-01
Joyerias La Perla,joyeria relojeria,38023,La Laguna,-16.298572,28.44769699,2017-01-01
Joyerias La Perla,joyeria relojeria,38026,La Orotava,-16.521134,28.39206899,2016-01-01
Joyerias La Paz,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.31960748,28.43658433,2016-01-01
Joyerias Adeley Sur Ferman,joyeria relojeria,38035,San Miguel,-16.61854408,28.09908899,2016-01-01
Joyerias Adeley Stylo,joyeria relojeria,38020,Güimar,-16.40904909,28.31627928,2017-01-01
Joyerias Adeley,joyeria relojeria,38023,La Laguna,-16.29803228,28.45143292,2016-01-01
Joyerias Adeley,joyeria relojeria,38035,San Miguel,-16.6136499,28.05084925,2017-01-01
Joyeria del Pilar,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25114425,28.46849255,2022-01-01
Joyeria Yoyda,joyeria relojeria,38023,La Laguna,-16.29868007,28.47494603,2021-01-01
Joyeria Ventura Suarez,joyeria relojeria,38023,La Laguna,-16.286284,28.46781099,2016-01-01
Joyeria Ventura Suarez,joyeria relojeria,38023,La Laguna,-16.286284,28.46781099,2018-01-01
Joyeria Ventura Suarez,joyeria relojeria,38023,La Laguna,-16.286284,28.46781099,2017-01-01
Joyeria Vanesa,joyeria relojeria,38023,La Laguna,-16.315649,28.48794299,2016-01-01
Joyeria Vanesa,joyeria relojeria,38023,La Laguna,-16.315649,28.48794299,2018-01-01
Joyeria Vanesa,joyeria relojeria,38023,La Laguna,-16.315649,28.48794299,2017-01-01
Joyeria Vanesa,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.31025486,28.44408592,2016-01-01
Joyeria Tu y Yo,joyeria relojeria,38023,La Laguna,-16.31973436,28.4897606,2021-01-01
Joyeria Tejina Plaza,joyeria relojeria,38023,La Laguna,-16.36138227,28.53411909,2017-01-01
Joyeria Tejina Plaza,joyeria relojeria,38023,La Laguna,-16.36138227,28.53411909,2016-01-01
Joyeria Teide,joyeria relojeria,38023,La Laguna,-16.29900195,28.4473023,2018-01-01
Joyeria Teide,joyeria relojeria,38023,La Laguna,-16.29900195,28.4473023,2016-01-01
Joyeria Teide,joyeria relojeria,38023,La Laguna,-16.29900195,28.4473023,2017-01-01
Joyeria Te Quiero,joyeria relojeria,38031,Los Realejos,-16.58416935,28.37986702,2023-01-01
Joyeria Talisman,joyeria relojeria,38028,Puerto de la Cruz,-16.54304663,28.41539849,2016-01-01
Joyeria Tacoronte,joyeria relojeria,38043,Tacoronte,-16.41567274,28.47657685,2016-01-01
Joyeria Shalimar,joyeria relojeria,38040,Santiago del Teide,-16.84028284,28.2295544,2018-01-01
Joyeria Shalimar,joyeria relojeria,38040,Santiago del Teide,-16.84028284,28.2295544,2017-01-01
Joyeria Shalimar,joyeria relojeria,38040,Santiago del Teide,-16.84028284,28.2295544,2016-01-01
Joyeria Select,joyeria relojeria,38028,Puerto de la Cruz,-16.54616863,28.41726359,2018-01-01
Joyeria Select,joyeria relojeria,38028,Puerto de la Cruz,-16.54616863,28.41726359,2016-01-01
Joyeria Select,joyeria relojeria,38028,Puerto de la Cruz,-16.54616863,28.41726359,2017-01-01
Joyeria Select,joyeria relojeria,38028,Puerto de la Cruz,-16.54616863,28.41726359,2019-01-01
Joyeria Select,joyeria relojeria,38028,Puerto de la Cruz,-16.54616863,28.41726359,2020-01-01
Joyeria Select,joyeria relojeria,38028,Puerto de la Cruz,-16.54616863,28.41726359,2021-01-01
Joyeria Select,joyeria relojeria,38028,Puerto de la Cruz,-16.54616863,28.41726359,2022-01-01
Joyeria Santos,joyeria relojeria,38028,Puerto de la Cruz,-16.55131244,28.4156713,2022-01-01
Joyeria Rutabi,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.24872889,28.46751051,2023-01-01
Joyeria Rutabi,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.24872889,28.46751051,2022-01-01
Joyeria Rodriguez Campos,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.26056854,28.46083197,2016-01-01
Joyeria Rodriguez Campos,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.26056854,28.46083197,2018-01-01
Joyeria Rodriguez Campos,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.26056854,28.46083197,2017-01-01
Joyeria Relojeria RV,joyeria relojeria,38019,Guía de Isora,-16.8159462,28.18299503,2017-01-01
Joyeria Relojeria RV,joyeria relojeria,38019,Guía de Isora,-16.8159462,28.18299503,2019-01-01
Joyeria Relojeria RV,joyeria relojeria,38019,Guía de Isora,-16.8159462,28.18299503,2018-01-01
Joyeria Relojeria RV,joyeria relojeria,38019,Guía de Isora,-16.8159462,28.18299503,2016-01-01
Joyeria Relojeria Ledesma,joyeria relojeria,38017,Granadilla de Abona,-16.557842,28.07741999,2016-01-01
Joyeria Relojeria JMJ,joyeria relojeria,38023,La Laguna,-16.31960495,28.48967771,2021-01-01
Joyeria Relojeria Ceila,joyeria relojeria,38017,Granadilla de Abona,-16.557542,28.07719999,2017-01-01
Joyeria Relojeria Ceila,joyeria relojeria,38017,Granadilla de Abona,-16.557542,28.07719999,2016-01-01
Joyeria Principe,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25014708,28.46740392,2016-01-01
Joyeria Principe,compraventa oro,38038,Santa Cruz de Tenerife,-16.25088413,28.46832801,2022-01-01
Joyeria Principe,compraventa oro,38038,Santa Cruz de Tenerife,-16.25088413,28.46832801,2021-01-01
Joyeria Principe,compraventa oro,38038,Santa Cruz de Tenerife,-16.25088413,28.46832801,2020-01-01
Joyeria Principe,compraventa oro,38038,Santa Cruz de Tenerife,-16.25088413,28.46832801,2019-01-01
Joyeria Principe,compraventa oro,38038,Santa Cruz de Tenerife,-16.25088413,28.46832801,2018-01-01
Joyeria Principe,compraventa oro,38038,Santa Cruz de Tenerife,-16.25088413,28.46832801,2017-01-01
Joyeria Principe,compraventa oro,38038,Santa Cruz de Tenerife,-16.25088413,28.46832801,2016-01-01
Joyeria Principe,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25014708,28.46740392,2022-01-01
Joyeria Principe,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25014708,28.46740392,2021-01-01
Joyeria Principe,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25014708,28.46740392,2020-01-01
Joyeria Principe,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25014708,28.46740392,2019-01-01
Joyeria Principe,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25014708,28.46740392,2018-01-01
Joyeria Principe,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25014708,28.46740392,2017-01-01
Joyeria Pagoda,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.255687,28.45875799,2016-01-01
Joyeria Oshun,joyeria relojeria,38011,Candelaria,-16.3703192,28.35624444,2016-01-01
Joyeria Oshun,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.29859378,28.42690845,2016-01-01
Joyeria Oshun,joyeria relojeria,38046,Tegueste,-16.30696085,28.51399392,2016-01-01
Joyeria Oshum,joyeria relojeria,38023,La Laguna,-16.29732292,28.45068734,2016-01-01
Joyeria Oro Norte,joyeria relojeria,38039,Santa Úrsula,-16.49269372,28.42526056,2018-01-01
Joyeria Oro Norte,joyeria relojeria,38039,Santa Úrsula,-16.49269372,28.42526056,2017-01-01
Joyeria Oro Norte,joyeria relojeria,38039,Santa Úrsula,-16.49269372,28.42526056,2016-01-01
Joyeria Om,joyeria relojeria,38028,Puerto de la Cruz,-16.545683,28.41562699,2020-01-01
Joyeria Om,joyeria relojeria,38028,Puerto de la Cruz,-16.545683,28.41562699,2019-01-01
Joyeria Om,joyeria relojeria,38028,Puerto de la Cruz,-16.545683,28.41562699,2018-01-01
Joyeria Om,joyeria relojeria,38028,Puerto de la Cruz,-16.545683,28.41562699,2016-01-01
Joyeria Om,joyeria relojeria,38028,Puerto de la Cruz,-16.545683,28.41562699,2017-01-01
Joyeria Om,joyeria relojeria,38028,Puerto de la Cruz,-16.545683,28.41562699,2022-01-01
Joyeria Om,joyeria relojeria,38028,Puerto de la Cruz,-16.545683,28.41562699,2021-01-01
Joyeria Norbert,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25102159,28.46711542,2016-01-01
Joyeria Norbert,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25102159,28.46711542,2022-01-01
Joyeria Norbert,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25102159,28.46711542,2021-01-01
Joyeria Norbert,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25102159,28.46711542,2020-01-01
Joyeria Norbert,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25102159,28.46711542,2019-01-01
Joyeria Norbert,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25102159,28.46711542,2018-01-01
Joyeria Norbert,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25102159,28.46711542,2017-01-01
Joyeria Natalia,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.28447301,28.45515704,2016-01-01
Joyeria Montes,joyeria relojeria,38031,Los Realejos,-16.58521899,28.38856099,2017-01-01
Joyeria Montes,joyeria relojeria,38031,Los Realejos,-16.58521899,28.38856099,2023-01-01
Joyeria Montes,joyeria relojeria,38031,Los Realejos,-16.58521899,28.38856099,2022-01-01
Joyeria Montes,joyeria relojeria,38031,Los Realejos,-16.58521899,28.38856099,2021-01-01
Joyeria Montes,joyeria relojeria,38031,Los Realejos,-16.58521899,28.38856099,2020-01-01
Joyeria Montes,joyeria relojeria,38031,Los Realejos,-16.58521899,28.38856099,2019-01-01
Joyeria Montes,joyeria relojeria,38031,Los Realejos,-16.58521899,28.38856099,2018-01-01
Joyeria Montes,joyeria relojeria,38031,Los Realejos,-16.58521899,28.38856099,2016-01-01
Joyeria Monica,joyeria relojeria,38028,Puerto de la Cruz,-16.547358,28.41685699,2017-01-01
Joyeria Monica,joyeria relojeria,38028,Puerto de la Cruz,-16.547358,28.41685699,2022-01-01
Joyeria Monica,joyeria relojeria,38028,Puerto de la Cruz,-16.547358,28.41685699,2021-01-01
Joyeria Monica,joyeria relojeria,38028,Puerto de la Cruz,-16.547358,28.41685699,2020-01-01
Joyeria Monica,joyeria relojeria,38028,Puerto de la Cruz,-16.547358,28.41685699,2019-01-01
Joyeria Monica,joyeria relojeria,38028,Puerto de la Cruz,-16.547358,28.41685699,2018-01-01
Joyeria Monica,joyeria relojeria,38028,Puerto de la Cruz,-16.547358,28.41685699,2016-01-01
Joyeria Mercy,joyeria relojeria,38031,Los Realejos,-16.584899,28.388344,2016-01-01
Joyeria Mercy,joyeria relojeria,38031,Los Realejos,-16.584899,28.388344,2023-01-01
Joyeria Mercy,joyeria relojeria,38031,Los Realejos,-16.584899,28.388344,2022-01-01
Joyeria Mercy,joyeria relojeria,38031,Los Realejos,-16.584899,28.388344,2021-01-01
Joyeria Mercy,joyeria relojeria,38031,Los Realejos,-16.584899,28.388344,2020-01-01
Joyeria Mercy,joyeria relojeria,38031,Los Realejos,-16.584899,28.388344,2019-01-01
Joyeria Mercy,joyeria relojeria,38031,Los Realejos,-16.584899,28.388344,2018-01-01
Joyeria Mercy,joyeria relojeria,38031,Los Realejos,-16.584899,28.388344,2017-01-01
Joyeria Maria Luisa,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25155281,28.47080838,2016-01-01
Joyeria Margot,joyeria relojeria,38031,Los Realejos,-16.57368671,28.40068809,2023-01-01
Joyeria Margot,joyeria relojeria,38031,Los Realejos,-16.57368671,28.40068809,2022-01-01
Joyeria Margot,joyeria relojeria,38031,Los Realejos,-16.57368671,28.40068809,2021-01-01
Joyeria Margot,joyeria relojeria,38031,Los Realejos,-16.57368671,28.40068809,2020-01-01
Joyeria Margot,joyeria relojeria,38031,Los Realejos,-16.57368671,28.40068809,2019-01-01
Joyeria Margot,joyeria relojeria,38031,Los Realejos,-16.57368671,28.40068809,2018-01-01
Joyeria Margot,joyeria relojeria,38031,Los Realejos,-16.57368671,28.40068809,2016-01-01
Joyeria Margot,joyeria relojeria,38031,Los Realejos,-16.57368671,28.40068809,2017-01-01
Joyeria Lorenzo,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25310931,28.46699746,2017-01-01
Joyeria Lorenzo,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25310931,28.46699746,2022-01-01
Joyeria Lorenzo,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25310931,28.46699746,2021-01-01
Joyeria Lorenzo,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25310931,28.46699746,2020-01-01
Joyeria Lorenzo,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25310931,28.46699746,2019-01-01
Joyeria Lorenzo,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25310931,28.46699746,2018-01-01
Joyeria Lorenzo,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25310931,28.46699746,2016-01-01
Joyeria Lexly,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.31914378,28.436864,2016-01-01
Joyeria Ledesma,joyeria relojeria,38006,Arona,-16.67184221,28.0736613,2016-01-01
Joyeria La Marquesa,joyeria relojeria,38023,La Laguna,-16.32199256,28.4911211,2017-01-01
Joyeria La Marquesa,joyeria relojeria,38023,La Laguna,-16.32199256,28.4911211,2018-01-01
Joyeria La Marquesa,joyeria relojeria,38023,La Laguna,-16.32199256,28.4911211,2016-01-01
Joyeria La Francia,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.300102,28.44444399,2017-01-01
Joyeria La Francia,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.300102,28.44444399,2018-01-01
Joyeria La Francia,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.300102,28.44444399,2016-01-01
Joyeria La Familia,joyeria relojeria,38023,La Laguna,-16.32638807,28.48990177,2016-01-01
Joyeria La Familia,compraventa oro,38038,Santa Cruz de Tenerife,-16.273672,28.46158399,2016-01-01
Joyeria La Familia,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.28129188,28.45184225,2017-01-01
Joyeria La Familia,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.28129188,28.45184225,2016-01-01
Joyeria Katy Kilate II,joyeria relojeria,38011,Candelaria,-16.36669706,28.36430843,2016-01-01
Joyeria Katy Kilate I,joyeria relojeria,38011,Candelaria,-16.36668157,28.36434384,2016-01-01
Joyeria Katy Kilate,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.30082135,28.42662945,2016-01-01
Joyeria Katy Kilate,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.300304,28.44463699,2018-01-01
Joyeria Katy Kilate,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.300304,28.44463699,2017-01-01
Joyeria Katy Kilate,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.300304,28.44463699,2016-01-01
Joyeria Katy Kilate,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.300202,28.44448199,2018-01-01
Joyeria Katy Kilate,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.300202,28.44448199,2017-01-01
Joyeria Katy Kilate,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.300202,28.44448199,2016-01-01
Joyeria Katy Kilate,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.30011,28.44461099,2018-01-01
Joyeria Katy Kilate,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.30011,28.44461099,2017-01-01
Joyeria Katy Kilate,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.30011,28.44461099,2016-01-01
Joyeria Katy Kilate,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.28393665,28.45529279,2018-01-01
Joyeria Katy Kilate,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.28393665,28.45529279,2017-01-01
Joyeria Katy Kilate,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.28393665,28.45529279,2016-01-01
Joyeria Katy Kilate,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.300163,28.44447099,2018-01-01
Joyeria Katy Kilate,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.300163,28.44447099,2017-01-01
Joyeria Katy Kilate,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.300163,28.44447099,2016-01-01
Joyeria Katy Kilate,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.300242,28.44449499,2018-01-01
Joyeria Katy Kilate,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.300242,28.44449499,2017-01-01
Joyeria Katy Kilate,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.300242,28.44449499,2016-01-01
Joyeria Katy Kilate,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25171185,28.46740555,2022-01-01
Joyeria Kati Kilate,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25441983,28.46768795,2022-01-01
Joyeria Jose Luis,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.258282,28.45716399,2016-01-01
Joyeria Jose Luis,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25716866,28.45960725,2016-01-01
Joyeria Jesus,joyeria relojeria,38026,La Orotava,-16.52429296,28.38997876,2016-01-01
Joyeria JG Silver WorkShop,joyeria relojeria,38028,Puerto de la Cruz,-16.54896791,28.41611009,2022-01-01
Joyeria Guzman,joyeria relojeria,38023,La Laguna,-16.31673,28.48792599,2020-01-01
Joyeria Guzman,joyeria relojeria,38023,La Laguna,-16.31673,28.48792599,2019-01-01
Joyeria Guzman,joyeria relojeria,38023,La Laguna,-16.31673,28.48792599,2021-01-01
Joyeria Guzman,joyeria relojeria,38023,La Laguna,-16.31673,28.48792599,2016-01-01
Joyeria Guzman,joyeria relojeria,38023,La Laguna,-16.31673,28.48792599,2017-01-01
Joyeria Guzman,joyeria relojeria,38023,La Laguna,-16.31673,28.48792599,2018-01-01
Joyeria Grupo Adeley,joyeria relojeria,38023,La Laguna,-16.31740888,28.48839303,2021-01-01
Joyeria Gloriant,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25389255,28.46896684,2017-01-01
Joyeria Gloriant,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25389255,28.46896684,2022-01-01
Joyeria Gloriant,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25389255,28.46896684,2021-01-01
Joyeria Gloriant,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25389255,28.46896684,2020-01-01
Joyeria Gloriant,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25389255,28.46896684,2019-01-01
Joyeria Gloriant,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25389255,28.46896684,2018-01-01
Joyeria Gloriant,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25389255,28.46896684,2016-01-01
Joyeria German,joyeria relojeria,38026,La Orotava,-16.5222812,28.39248169,2017-01-01
Joyeria German,joyeria relojeria,38026,La Orotava,-16.5222812,28.39248169,2016-01-01
Joyeria German,joyeria relojeria,38026,La Orotava,-16.5222812,28.39248169,2018-01-01
Joyeria Gema Noda,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.260447,28.46782899,2018-01-01
Joyeria Gema Noda,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.260447,28.46782899,2017-01-01
Joyeria Gema Noda,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.260447,28.46782899,2016-01-01
Joyeria Florencio Manuel,joyeria relojeria,38023,La Laguna,-16.318377,28.48911199,2021-01-01
Joyeria Florencio Manuel,joyeria relojeria,38023,La Laguna,-16.318377,28.48911199,2020-01-01
Joyeria Florencio Manuel,joyeria relojeria,38023,La Laguna,-16.318377,28.48911199,2019-01-01
Joyeria Florencio Manuel,joyeria relojeria,38023,La Laguna,-16.318377,28.48911199,2018-01-01
Joyeria Florencio Manuel,joyeria relojeria,38023,La Laguna,-16.318377,28.48911199,2017-01-01
Joyeria Florencio Manuel,joyeria relojeria,38023,La Laguna,-16.318377,28.48911199,2016-01-01
Joyeria Encarna Mena,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25163085,28.4682105,2021-01-01
Joyeria Encarna Mena,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25163085,28.4682105,2016-01-01
Joyeria Encarna Mena,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25163085,28.4682105,2017-01-01
Joyeria Encarna Mena,joyeria relojeria,38038,Santa Cruz de Tenerife,-16.25163085,28.4682105,2018-01-01
